review,label
this is the best buy,2
kulang items,0
yung isa damage at ang daming gasgas then yung isa walang charger cord sana kung may damage na yung item wag na iship out akala ko kasi okay sya kasi fully sealed naman,0
ibang brand pinadala hindi magic tape,1
pa 2nd order ko na sa shop na to pero ndi ka tlga nito bibiguin ang gaganda tlga ng mga product nila promise ndi kayo magsisisi mejjo maliit lng size nila pero okay ang quality ng product nila kaya kayo nlng ang mag adjust sa sizes nyo sana makatulong yung,2
sinukat ko sya need to edit hindi mo sya masusuot pang swimming gosh kitang kita yung padding hindi ko makuhanan nang pic kase parang bastusin,0
i love it kaso maliit pa sa paa ko ung 40 so ang ending hindi magkasya medyo maliit kac ung size 40 nila pero maganda naman kung ano po ung nakikita nyo sa picture ganun din dadating sainyo,2
you ll get what you paid for sizing of sole is good but the strap doesn t match maluwag siya i think ilang suotan lang to pwede na pang jan2 lang sa tabi pacute lang sa picture pero yung lakarang malayo i think bibigay to i like the color and hindi masakit,1
fast delivery nice product,2
maganda po sana ang product..kulang lang ng handle.sayang..pakipadala po ung hawakan ,1
adhesive strength: 4/10 durability: 3/10 ease of use: 8/10 madikit sya pero di tulad sa pinapakita nila habang tumatagal bqbagsak yung dinikit,1
ayos naman tuwang tuwa mama q kaso recomended sa pang malakihan lang tlga xang space di pwedi sa maliit kasi nastock na xa isang area lang yong iniikotan nya peo quality is good nman sana tumagal,1
still building my shit hahahahah salamat shopee,1
always in good quality mabait po si seller sana double or tripple check lang sa orders para tugma lahat nakipag coordinate naman c seller well order parin nman po thank you,2
maliit po pla yung size ng item nio po. . .,0
anganda nya argkk sakto lang ung nipis ng tela sa amount of prize definitely order ulit ako kong magkamonwy hwhehehehwhehe,2
not the expected quantity quality maganda mga over runs,1
nice naman siya first time ko mg kakabit ng fake nails hope it will last thanks seller nice naman siya first time ko mg kakabit ng fake nails hope it will last thanks seller,2
price: good noise level: nice energy efficiency: satisfied,2
ok naman ang items pero sabi nyo no need na to add the size kaya medyo maliit sa paa ko,1
"variety of colors to choose from, my order is black white the arrive is white!",1
supper ganda kaya paulit ulit me mag order kc na reseller den po ako,2
my yupi and magalaw ung fan my sariling mundo. .,0
second time to order to this shop! malinaw yung pagkakaprint ng book pero yung dents talaga.,1
goood nung una akala ko may kasamang panlagay hehe yun pala wala pero oks nadin goods na goods di sya sira at hindi scam hehe thankyou po,2
sana mag last long small tama lang sa price ok quality responsive seller standard packaging item shipped on time small medium large,1
disappointed in service magkakasama lahat ng server n nagkkwentuhan dna napapansin ang mga kumakaway n costumer food serve cold keema taste diff from the original sorry to say never to come back again hope the owner see the issue send some mystery shopper,0
order recieve na po ok naman sia pwd na kaso manipis lng sia pero pwd na din po slamat pinagdagdag ko lng sa kulang slamat,1
saktong sakto saken di ako nag add size kaso ang luwag pa din nung mga line line sana magtagal ang nipis niya lang kung mag aadd size kayo much better kaso maluwag talaga yung mga line niya,2
mabilis malobat at sabog ayos lang naman dahil tumutunog naman sya at un ang importante as long as di ka nakakaapak ng tao yun lang and i thank u pinahaba ko lang para sa coins salamat,1
Maganda. Kaso yung isa bat parang ginamit na. Tsaka hindi na nakabalut punyta naman.,1
deformed nang dumating alam mo yung nilagay lang yung salamin sa parcel walanh bubble wrap gurl so anong expect mo dun edi na deformed tpos yung pinaka glass kupi na plastic lng plaa yung material ng lens negative 1zillion ang rating ko dito,0
"spf50 pa+++ provides high sun protection, spf50 pa+++ provides high sun protection, spf50 pa+++ provides high sun protection,",2
8 10 okay naman a little bit dissapointed mas manipis sya sa inaasahan ko i have 1 pink color malayo itsura nila sa isa t isa mas bet ko yung color pink ko,1
pwede na maganda sana kaso minsan basag yung audio at mahina di nagconnect ng maayos di marinig yung sounds,1
ilang days palang sira na agad hays sana po if you really checked well how about those buyers na they invest trust this kinda disappointing tho,0
not good ingat kayo sa seller na to nakalagay sa advertisement nila 10 meters pero ang darating sa yo ay 6 5 meters lang automated lang din ang reply pag nag message kyo hindi marunong sumagot sa complain mo,0
"sleek and stylish design, great value for money, ease of use: 10/10 speed: 10/10 compatibility: 10/10 well done",2
bad experience ok nman sana mga items nila kaso sa sobrang tiwalanat excited ko pag tanggap ko ng parcel kay kuya delivery rider eh binuksan ko agad ang app para pindutin ang order received at ng makapag rate agad ako dahil malolobat nko kso nung binuksan kuna kulang,0
ganda mura pa correct size and color thankyou seller oorder ulit ako next time bilis dumating magpapapreorder ako nito cute,2
"track your health with ease, long-lasting battery life, heart rate tracking for better fitness monitoring,",2
thankyou very much po seller dahil ang bilis lang ng shipping nyo and well packaged so nice love the colors more sales and god bless,2
working siya malakas ung usok it s good,2
all order are complete grabe sobrang bilis din na dumating gulat nga ako dumating agad thanks so much seller more power will order again soon,2
grabe ilang beses na akong nasasabihan na mabango dahil sa pabango na to may nagtanong pa sakin habang nag ccr ako sa public place and this is my fave scent so far thank god i discovered this shop this is now my go to perfume,2
paano gumawa to ilan balde po ito,0
tagal ko hinintay i was so excited pero di ung isa hindi gumagana please pakichange po or refund na lang,0
ordered 6 receoved 5 only,0
plastic ideal gift for christmas product is good and made of plastic the stickers are cute i a straw for smaller kids,2
"functionality: di sya naglalag, na testing agad ng pamangkin ko. quality: mukang matibay material: maganda yung design nya.",2
good cute niya working siya ginamit ko na agad medyo mahirap lang tanggalin un usb madali ilagay pero medyo mahirap alisin ok naman salamat,2
bukas yung orange plastic nya and natapon pero balot na balot ng bubble wrap baka moist lang thankyou long lasting sya wort it,1
size: 10 design: 10 durability: 10 super nice and legit fast delivery,2
"i highly recommend this kit! , maganda, na gustuhan pang-negosyo. already mixed, just add water and mix it very well.",2
sira yung mic ng earphone d din magagamit,0
hindi tinupad ni seller request ko na iship inside a box but it s very nice and comfy thanks seller,1
"soft and gentle on the skin, versatile for car and home use.",2
black dumating tong order ko knina ung tipong excited nko e sukat kaso pg suot ang bitin ung pang lock nya s taas ang pangit tingnan pg isuot thanks prin lalo n ky ate rider,0
Kaso may isang cargo pants out of 5 na ang tahi ay mali. na- sama ung tela na di dapat i- tahi. need ko pang ayu- sin. but okey pa din. kasi maganda ung tela. Hindi ma- init. ung isa lng talga ang problema kita nyo nmn s pic. order ako ulit. paki check before sending seller ha. thank you,1
dito ako lagi umoorder kaya lang ngayon di ako satisfied kasi lukot lukot yung wipes at parang yung iba matagal ng stock sana next time mas maayos na ulit ipadalang stocks pero thabk you pa din seller,1
thank you so much seller securely pack talaga xa kahit isa lang order ko sobranfg affordable tlaga will order more thank you din sa nagdeliver,2
maganda at nagustuhan ni mrs ganda ng ganda at yun ganado tyak mabibinyagan uhhmm nyway tnx sa seller at rider and lazada,2
good i thought maliit lng sya ang laki pala but its ok na din para matagal maubos,2
"Stylish, ganda, mukhang orig, Affordable price for the quality, Great noise isolation talaga, ??Comfort:so comfy ??Sound Quality:great bass medyo alangin lang if nagagalaw",1
3 manipis pala akala ko makapal ok naman yung net nya yung sa foam lang talaga yung problema kasi napaka nipis para sakin not worthy sya for my baby yun lang thank you,0
"maraming kulang na parts. base sa instruction manual, maraming parts ang hindi ko nakita. pero natayo ko naman ng maayos and nagagamit.",1
thank u po omorder po ulit ako dalawa,2
good quality nice sound once s again thank u so much sa seller good quality talaga at sa kanya ganda ng sound s niya love it god blessed,2
thank you thank you,2
chaka,0
great super ganda magugustuhan to ng kapatid ko kasi wala pa daw electricity ang school nila kasi bagong gawa na building video not related,2
not good madali masira hindi nagana yung lights nya tinary ko icharge pero wala tlaga nangyari yung fan nagana pero yung ilaw hindi kinda dissappointed on the item ang cute pa naman nya diko na lang nirefund atleast magamit ko man lang yung mirror at fan,0
ganda po salamat,2
"order at your own risk! but i will never order from this seller again! ! ! . i ordered 2 but delivered 1 item only. promised to deliver the second missing item due to his negligence but did not receive it the second time around! ! ! nagorder na nga ako ng new item para lang hindi ka malugi at isabay na sa shipment, pero wala pa rin and worst, wrong color pa! good luck to your business and know that karma is real.",0
haven t tried yet but seems like a 10 10 i haven t taken it out on a walk but it seems durable if you take care of it wisely very cool and aesthetically pleasing mataas heels pero damn angganda,2
bakit iba yng dumating. iba yng nasa picture iba ybg dumating.,0
9 10 medyo manipis lang pero mahaba madikit din thank you second time ko na umorder,1
this property is bad as a hell malakas mag trip tong staff nito naka ilng book ako dto lahat un bad experience lalo na today transfer pa kami ng hotel with my pregnant wife,0
9 10 quality same size lng din yung inorder kong 2l hindi pa nagrereply ung seller,1
the product is as advertised. looks good and feels sturdy. i would order again. i would recommend.,2
perfect true to size mag oorder ako ulit sobrabg nagustuhan ko and napka afford,2
haysss kainis 2l yung inorder ko ang dumating ang liit tsk ang tagal na nga dumating tas ganito pa not recommended,0
mabilis ma lowbat and hnd sya pang malayuan and ang hirap nung touch nya hnd ko ma volume and low volume at minsan bigla nag babago yung tunog nung sounds nya and pangit nung print nung binigay sakin merong bakat yung maling print tapos pinatungan ulit ng print,0
will still have to check how effective. size matches the price.,1
thank you so much ganda talaga mag order sa shop nto never ka ma di disappoint talaga maganda lahat ng quality and always complete,2
product wise ok naman pero ang shipment grabe inabot ng 11 as in eleven days para sya ma ship 3x ang pick up unsuccessful placed the order sept 16 na ship sya sept 27 na received ko sept 30 parang galing ibang bansa lang,0
thank you seller ang ganda nya kasyang kasya sa phone waiting uli sa mga item nyo na mgaganda,2
super ganda niya po buti nalang nag order ako may magandang higaan na ang baby ko pag labas niya thank you sa seller and sa rider i love it po,2
nasunod naman ung mga color ng order ko maliban sa isa yung sock na frog style iba ung nabigay na style and design na frog dun kasi sa pic na order ko green ung color and stripe ung design nya kaso ang nabigay sakin is polka dots naman ung style,1
akala ko water proof hindi pala nalagyan ng tubig mata ko agad natunaw umitim mata ko huhu may iba po kasi na mascara pag malagyan ng tubig hindi nagkakaganyan sorry po,0
maganda ang quality perfect sana kung complete strap,1
okay naman fast delivery no damage,1
may basag po ung order kong neck cooler,1
pros: good bt conectivity cons: poor bass,1
okay naman sana pero yupi yung item,1
good okay na sana pero ayos yang delivery driver ah 215 lang ung bill ko pero 250 kinaltas sa 500,0
di pa nasubukan kulang ung item wala ung pinaka dulo ng straw para maka sip ng water contacted the seller wala namang ginawa sayang lang pagbili huwag na lang bumili sa shop na ito un lagi ang mali kung hindi man incorrect items at missing items naman sa orders,0
works as expected pero nakakagigil ung dami ng bubble wrap for something that is meant for traveling.,1
thanks legitttt ang problema super leaking kakabukas ko lang ubos na agad proof po na leaking sya,0
okay naman po yung item nareceive ko naman po ng maaga and tama naman yung items nasunod lahat,2
1 10 super disappointed ako dalawa yung order ko 10 pcs na ballpen at 10 pcs na spinning pen maayos naman siyang dumating kaso kulang ng 9 na spinning pen yung nareceive ko,0
not good working people on this hotel im asking something they are just ignore me in asking 3x but they never do it not friendly mga trabahador suck hotel sa lahat ng hotel pinag styhan ko itong hotel lng mga tauhan hndi friendly at hndi ginagawa mga trabaho nila,0
Okay naman yung order mabilis Lang ilang araw nakuha ko na kahit naextend ko pa sya. Ganun ba talaga magreresponse Lang kapag nag oorder pa Lang pero kapag natanggap mo na ang product tapos may problema pa Hindi man Lang nagrereply. Yung binayad sa order Hindi namn Basta Basta yun pinagpaguran yun.,1
ganda at madikit xa kahit nd finish ung wall nmin,2
okay naman ang item hindi lang sya naka bubble wrap mali din kulay ng baby care set ang inorder ko ay color blue pero dumating ay pink anyway okay naman nagagamit naman thankyou parin,1
seller paki replayan po ako ang dami kong chat walang response 2 item po binayaran ko 1 item lang laman please paki contact ako seller,1
ayaw q sa restaurant na ito laging walng available na item lage tuloy cancel ng costumer ang booking q bad trip nmn,0
ang ganda pala ng tela nito malambot at masarap suotin saka mura mabilis din ang shipping pati delivery,2
ang ganda shajajajkajauwuauaja nice packaging hahsjsjsjajjwjaja bet na bet sis get mo na hahaahhaha,2
"the midnight color gives a sophisticated look. , the midnight color gives a sophisticated look. , the battery capacity is impressive. , the dual-camera system captures stunning photos. , the pink color is fun and trendy. ,",1
walang kwenta yung pinadala hindi man lang umabot sa 5h pesos yung worth ng item sana nman sa susunod kahit hindi jackpot at least aabot nman sa halaga,0
ung green ang order mo pero black ang dumating nakakadissappoint ok na sana maganda naman ung item pero ewanq ko lang kung bakit naging black ang green,1
honest review sa scent na ito hindi siya mabango,0
good di napicturan ang product hiningi ng pinsan ko hahaha nagandahan kaya order nalang ulit salamat shopee seller and delivery courier,2
salamat seller swak lang din sa price ung keypad phone sana magtagal sya okay na din pang eload ko lang naman gagamitingod bless salamat din manong rider,2
i ordered black mascara pero dumating eye liner,0
"I can write, use it sa kamay ko pero pagdating sa eyes, hindi masyado. Di ganon ka pigmented. Manipis, brown color. Hindi lang masaya gamitin. Kasi ubos ata agad yung ink.",1
ang gandaaaa especially the bags i love it worth it for its pricee thank you seller shopee and kuya rider follow me on my shop as well,2
okay sana kaso ayaw gumana ng remote why naman haysss,0
broken umbrella sira yung black umbrella good yung maroon naka sealed pa yung j t plastic pagbukas sira yung isa nakakalungkot naman seller mapapalitan po ba yung isang sira,0
ito goods to nasunod yung order ko sa jogger maganda cotton ang tela goods as new salamat shoppe rider and seller kaso itong iba,1
Maling design naibigay pero okay lang maganda naman,1
good the items were well packed secired yung mga items but may 2 items na kulang the seller responded nman and immediately it was settled the seller gave me a refund to the items na hindi napadala thanks to the seller for the quick response,2
kulang ng 5 pairs of socks,1
its good po kaso ang tapang thank you po seller,1
"packaged delivered well. no damages. fits standard playing cards perfectly. double sleeving was easy to do. quality of the protector is good, firm and very clear.",2
well packed but i dont know saan galing ang mga scatches,1
ang ganda nung item sobra at saka eto legit na matibay magaan at hindi talaga saya yung pera mo i highly recommend this product sobra,2
poor quality hindi gumagana yong mic ng earphone hys need panaman to sa online class anw expectation vs reality hahahahahahahahahahaahahahah,0
poor quality faded ung pagkablack nya nakabili na rin ako nito b4 and i can really tell the difference,0
hagard ang ferson pero dahil sa eyeliner at mascara naging fresh tingnan,2
i am very satisfied with the products great quality despite its very affordable price what you see is what you get and there were no damages upon shipping the packaging is also very cute i can t wait to buy more products soon thank you,2
very nice place affordable and friendly mga staff masarap ang food we will celebrate christmas here in the hotel we ll surely recommend this to our friends,2
its good for its prizethank you,2
glass nga siya akala ko clear plastic lang maganda naman sya and medyo malaki kaya marami malalagay mabilis yung shipping thank you seller,2
i bought two kasi expected na na at least isa sa kanila is sira well both are gumagana yung mismong speaker but the mic parehas namang sira at hindi gumagana yun pa naman pinaka habol ko pero expected ko na yan sa price pa lang so i think okay na,1
mali yung isang color at pangit yong quality na pinalit nyu sa isa,0
cute super but i received it with a lot of dents and the description silent clicks false marketing its not making a lot of noise but its okay cute naman and fast delivery plus mabait ung customer service,1
chaka,0
ndi maganda sira pa ang mouse nkaka disappoint,0
i ordered m but l lahat ng sizes na binigay,0
good ang ganda ng product fast deliver thank u seller,2
hindi pinadala ang mga ballpens i chatted this seller pero hindi man lang nagrereply sayang laang ang peraaaa akala ata basta nalang pinupulot,0
maganda po at tama ung ordrr na dumating saken ang happy ko pp salamat sellr d moko binago sa order ko mapagkakatiwalaan ung shop at si seller kase tama ung order na binibigay nila order na den kayo guyssss ganda pa at ang lake nya,2
1 out 5 kase hnd gumagana walang kwenta ung inorder ko dito pagkabukas ko palang ng parcel triny ko na agad then hindi gumagana ung left side nya sobrang hina din ng hangin sayang lang talga isang beses kolang nagamit ni hnd nga umabot ng 1 hr lowbat na agad,0
ganda ng na order ko kaso mali ung size na ipinadala mo po ma am,1
may butas sa tagiliran yung isang damit,0
sulit na sulit ang lip balm na toh mura pero ang ganda mabilis din dumating highly recommended,2
kung ano nasa picture ganun nga siya tama lang sa presyo nya di lang tama yung kulay na pinadala wag na lang lagyan ng pagpilian ng kulay kung di rin naman pala susundin yung choice ng oorder atleast di kana magexpect pag random nakalagay dibaaa,1
satisfied customer tuwang tuwa mga anak ko po,2
expected quality met but mali yung color na pinadala we ordered grey but received blck fast delivery tho,1
honest review for its price ok na sya medj nag expect lang ako na may makapal lang konti sana maliit din yong cup nya nag adjust na ako from 32 to 34 pero maliit padin ok sya para sa mga dalagita,1
scam,0
"light weight material. shelves material is some sort of cloth. good for its cheap price easy to assemble and disassemble, versatile design for indoor and outdoor use, space-saving shoe rack, convenient storage for shoes and hats.",2
ok baguhin ko rate ko nkadidismya nmn dito sa shop n to tama number ng order ko nka lgay sa itaas now ko lng napansin nung my ng palgay sakin n customer ung iba mgkakamukha ng kulay dinikit nyo lng ata mga number nto sayang binayad ko,0
maganda namann yung shoes kaso yung sole nya di ganun katibay pang 300 lang talaga sya good for pormahan na din pero wag masyado isuot lagi kasi di sya ganun tatagal meaning pweding madaling masira sa mga nag hahanap lang mg cheap boots pwedi to pero kung gusto mo,1
thank youuuu po complete orders and mabilis re wala ring sira ang ganda will order again next timeee heheee mabait si seller,2
jsushdnckdishnskisjshdbjxkshsbbsmxkvkfjnsbsjdjkdndndjhsbsndjudhshjsjshshjsjsj,1
maliit siya kaya if you are 37 order ka ng 38 maliit yung sizes nila,1
good item medyu manipis nga lang pero pwedi na lang pang ootd,1
same sa isa kong order lang tama lang quality sa presyo nung nga brasicles yun lang thank you padin seller mabilis kasi dunating and affordable po,1
"??Sound Quality: Very good, the max volume is good, has good noise cancellation despite being the non anc version. ??Comfort: The left buds doesn??fit my ear well, have to purchase an ear pads just to prevent it from slipping.",1
liquid honest review i don t like its smell sweet na parang may amoy goma na parang amoy ng bubbles nakakahilo yung smell nya,0
okay na sana for its price kaso why naman sira yung isang side hayyy magagamit pa naman kaso alam mong hindi mag tatagal,1
sabe q ky seller mga mahaba ang ipadala nya pagdating sakin isa ang mahaba kulay biege lang panu pa masusuot ng omorder skin e ang iiksi,0
all goods po kaso may sira yung mismong product kaya 4star lang,1
thankyou po sobrang ngusruhan ng ank ko ang bait pa ni mam seller,2
"malabnaw compare sa dati kong ginagawa, pero sana ok nman makatanggal ng sebo",1
mesh yung upper part ng shoes mabilis si seller at shipping salamat,2
good salamat sa pa free na lanyard ang cute sayang at color orange hindi tuloy sila nag match sa color black na cover,1
ganda po sakto sya hehehe sa uulitin po order ulit ako gehehe,2
disappointed any hhawkan nalng to hidni namn pordable fan bilog lang,0
"Ordered black, red, teal and ultramarine. I love that the colors have good coverage in 2 coats, except black. Black is so sheer, and I thought it's unfair it's like this compared to other colors. Black can't even be opaque in 3-4 coats. i suppose it has a different purpose. i wish Bench will redo formula for black. As for other colors, worth the price. Packaging was well done.",1
thank you seller,2
hello i already received the item but unfortunately the item is damage as you can see the given pic na yupi po yung stand nya and aside i m so worried for the items kasi nabasa yung cartoon na nilalagyan nya sa loob but good news gumagana na man yung light,1
ang ganda at ang lambot sa paa nagustuhan ng pinsan q will order again po thanks seller thank you thank you thank you thank you thank you thank you,2
bago kayo mah ship ng item make sure na okay ang product ninyo para hindi masayang ang bayad mag bibigay kayo ung sira,0
hnidi maganda bitin sa note10 lite performance: scam iba pinadala yu,0
"eco-friendly packaging,",2
ung color blue sira ayaw na mamatay ng fan,0
ang order ko 6bench at 6 h m puro bench ang dumating at ang size mejo maliit hindi tulad sa boxer briefs na ok ung size,0
okay naman sya. size 36 ang paa ko kaya inorder ko 37 pero maliit pala dapat 38 ang inorder ko. size: 37,1
"packaging: provides complete and balanced nutrition,",2
Di man lang naka secure ang product Pagdating yupi yupi na sa sobrang nipis. Excited pa nmn ako What you see is what you get based on the price.,1
"good packaging, great, good! bought at a cheaper price. it came with the folded poster! ! !",2
"maganda ang tela matibay at may kasama pang tali, , swak sa prisyu hindi kana lugi sakto sa bata piro pwedi nadin sa matanda, , thank you lazada sana laging may free shipping",2
nindot kaau ang tela first time nag ordersulit kaau ang pag order kay nindot kaauorder ako ulit thank you lazada,2
black grey order received edited maayos yung jogger na grey pero yung black sira pala sa gilid ang laki ng hiwa manipis lang kasi sayang maganda pa naman sana,1
item received in good condition salamat shopee salamat kay seller at syempre salamat manong rider sa uulitin po,2
indicated that we will receive freebies but they did not include and promise to wait for the second package for the freebies but then after few days they cancel. we' ve been a loyal buyer of pedigree since our furbabies are still a puppy until they are now seniors. but the service is getting worst as time goes by. bad customer service.,0
for rain purposes bilis nya at yung texture nya smooth and silky ang ganda ng payong na puede gamitin salamat shopee,2
thank sa pag deliver po the quality and condition is good the color is beautiful i like it but the delivery is super duper matagal talaga i ordered last february 1 2023 dumating yung parcel is kahapon po pero thankful naman ako kasi wala siya damaged,1
"ok naman yung product, yung seller lang ang problema. sobrang bagal shipping. kailangan ko pa i' cancel at umorder ng paulit-ulit.",1
but supper gusot hindi naka plastic next time pls ayosin ninyo order kasi yan,0
mali ung bngay parehong 850ml dpat 2l ung pink hnd man lng ngsabi c seller pra sna kht ibang kulay bsta 2l prn ung pckaging hnd rn gnun kaauw dpat buong my bubble wrap hnd ung s cap lng,0
kahit paano tumatagal naman po ang amoy kahit maghugas ako nang kamay andon paring yung amoy niya my order just arrive and i m so grateful to the seller kasi kung ano ang order ko yon ang dumating tska naka double bubble wrap pa para safe talaga ang product thank you,2
"so disappointed, dumating ang item ko ng nakabox lang at di maka wrapped. bukas na din sya (see picture) . nung inaasamble ko na kapos ang tela ng pang layers. di ko naman maibalik at magagastusan pa ako.",0
"effectiveness: 10 leaves dishes sparkling clean, scent: 10 good nice scent perfect eco-friendliness: 9refreshing citrus scent, and",2
maliit pala siya kahit 36a na siya dapat pla nag 36b nlang kinuha ko pero di bale oorder nlang ulit ako ng ibang size thank you kase mabilis naman ung deliver,2
ayusin nyo serbisyo nyo wag kayo mamili ng sinisilbihan nyo lahat ng pumapasok dyan ay pagsilbihan nyo ng pantay i was really disappointed with what happen to us when we enter the branch at market market sana actionan nyo eto kausapin nyo waiter nyo,0
good thank you so much may magagamit na ko sa work ko,2
did not receive the 300 gift certificate. i will update once nareceive ko na.,0
received items in good condition okay sa price kasi ok nman quality manipos lang kaya sana tumagal,1
"effectiveness: leaves dishes sparkling clean, scent: versatile scent options, eco-friendliness: yes mabango. di naman nakapit amoy pag banlaw",1
choose your size carefully maganda siya walang wire napupush yunh boobs mo and very comfortable pwedeng pwedeng gamitin pang bahay or pang alis the foam is okay mabilis iship mura at secured ang products pagdeniliver sayo,2
scents is good and i love it. . .,2
ang daming butas na maliliit sana bago niyo i deliver i check niyo muna,0
received it broken,1
good guality super cute nya nagustuhan ng anak ko bibili ulit ako forda other ferson ng life ko hahaha labet,2
OK NAMAN SYA. ang problema lang ang bilis nya uminit kase 95 watts. hnde ata kaya ng gamma archer Cooler .. kailangan bumili ng mas malakas na cooler,1
i ordered 2 neck fans the pink one mabilis magcharge mabilis din madischarge,1
sira sayang ang pera dito ichat mo ang seller paulit ulit sinasabi e hard reset e wala ngang pagbabago ganun padin stock logo at ndi na maopen mas maganda kung original tablet na mismo bilhin kesa ung ganto na may factory defect na back job wala ng magagawa lalo at,0
fast changer naman cia ok naman cia fast changer kaso mabilis uminit ung adoptor,1
sulit pera niyo dito,2
good maganda sya for my school ftf kaso sa leeg lg ung hangin n ya indi umaabot sa mukha pero para sakin goods na sya di na ako maiinitan sa school may electricfan naman kami sa school but di umaabot sakin kaya bumili ako neto at di na rin tagagtak ung pawis,1
quality is good,2
battery life: gkkskskajsjsjsjsjjss performance: xxjxjxjxjzkzkzkzkkzkzkzkzkz,1
black maganda yung quality ng shoes i recommend this sa mga gustong mag boots hehe magandang pang porma especially pag may casual events kayo hdhezzz,2
the speaker is working and the quality of the sound is very nice i dont know why but i didnt get the design that i want instead of army green i got grey but its still good the packaging is also nice you should buy this product it is worth it,2
k manipis madaling mapunit good for smooth wall,1
gumaganern gumagana gumaganern gumagana gumaganern gumagana love it sana magtagal sakin 33 first stylus ko to heheheh,2
ganda naman sakto na din naman sakit dahil di naman kasi ako masyadong blessed oorder ulit ako sulit na sa price salamat shopee,2
3 10 nung unang bukas ko super bango nag expect ako na ganon amoy niya kapag inispray na pero nung naamoy ko na siya pagkatapos maspray super tapang ng amoy niya pero oks lang naman sa presyo then 3 5 hours nawawala na amoy niya so nag lolong last naman siya kaya,1
ang panget hindi nmn magic lipstic,0
rose gold rose gold daw pero hindi rose gold color i choose photochromic pero hindi siya photochromic little bit disappointed,0
di nila inaassist pag solo na customer ang tagal ko naghintay sa waiter na hiningan ko ng menu pero 20 minutes na lumipas wala pa din yung menu eh kanina pa sya padaan daan sa table ko and in addition to that ang daming available waiter na nakatayu lng,0
sira po yong na deliver nyo kaya sana po ma ibalik po yong pira namin dapat kayong mga seller chick nyo muna bago nyo deliver sa manin,0
sobrang tagal dumating shoppee ano na well confider sa price ayus lng maganda naman,1
i ordered a blue transparent one but you gave me a violet green hindi ko na lang pinareturn kase nakakaaksaya ng oras hmm okay naman siya though but still 3 stars only because of the color thank you,1
fast delivery but mali yung isang item dapat apat na squarepants 3 lang dumating yung isa maroon cardigan instead of maroon squarepants and yung bags nice naman siya kaso lang hindi maayos ang pagkakatahi yun lang,1
"dipa natatry color: good material: goodsoft and cozy fabric, maganda yung tela kahit manipis sya size: not it try pa",1
maganda yung masks although manipis pero good for fashion siya kasi bagay siya sa shape ng mukha yung wipes naman mura and complete thank you seller,2
ang ganda nito promiseeee order na kau,2
i m so disappointed hindi na follow yung color na inorder ko at may damage pa yung isang bottle,0
maganda ang tela and very soft sovrang mura para sa magandang quality please choose this store kung gusto nyo din ng quality square pants i will surely buy more highly recommended,2
"highly recommended for collectors, high-quality material used, perfect fit for my cards, functionality: 10 quality: 9",2
"ok naman yung product. pangit lang packaging as in walang bubble wrap, nilagay lang yung 3 boxes sa plastic ng lazada. kaya ayun yupi yupi yung mga boxes, buti di na damage mga holders.",1
maganda po sana ang productkulang lang ng handlesayangpakipadala po ung hawakan,1
hindi sya kaamoy sa nabibili ko na ariana grande cloud haha pero pwde na sana tumagal ang kapit ng amoy,1
yung plain black talaga order ko tas 2l pero yung dumating color blue tas dipa sya plain and 1l lang nakakalungkot lang talaga yung expectation vs reality pero atleast tumbler parin yung dumating,0
super nipis pampaganda lang ng wall pero di makapal for protection sa umpog,1
7 10 maganda naman siya kaso ang bilis ma lowbat pero sa sounds both sides all good thank you seller and kuyang rider,1
seller gudeve ok naman mga items at saka maganda ung package kaso my isa na mansa discoloration pero overall ok naman,1
worst buy ever not worth the price this is the seller s negligence you should have checked the product before shipping mahiya naman kayo sa binebenta niyo,0
giving wrong item instead of m nagsend ng large without informing the buyer sana magsabi muna if ndi available yung size para mapalitan ng ibang color ndi yung magpapadala ng maling size wag pla desisyon,0
very good thank you seller maski hindi pink yung binigay nyo ok lang nagustuhan naman ng anak ko ang block no damage legit sya thank din sa courier dahil iningatan nya yung parcel,2
good maganda sya and aesthetic tingnan purple binili ko worth it thank you din kay kuya driver favorite na kita,2
"comfortable to wear for long periods, stylish design in black, perfect for xiaomi and huawei devices, convenient built-in microphone,",2
bought tapsilog and tocilog for takeout sobrang tinipid yung serving unlike before hindi na siya deserving sa presyo niya mas okay nalang kumain sa karinderia halos kinalat lang yung tapa para magmukhang madami and ang bland na ng lasa compare sa karinderia masyado ng tinipid nakakadisappoint lang,0
sira agad kahit 3 time ko pang nagamit sobrang nakakainis gusto ko pa namannnn yunh color huhuhuhuhu sana mapalitann huhuhu dont know,0
medyo thick rin and matte yung handle grabe so happy for d pirchase po mall quality although mura nabili sulit po for the price no super duper na high quality pero same lang sa nabibili sa dept stores na umaabit for 500 like that may amoy lang na plastic kaso,1
good okay sakin ung onesie bonnet at yung bunner kaso ung mga socks malalaki masyado para sa newborn sayang naman di pa maggmit ng baby ko,1
my honest review nakaka sad lang kc ibang iba sa post pic nila mukang marupok ung plastik well mura nmn kc,0
di ko alamve kapatid ko nag recieved sakniya kasi yun thank you seller buti nlng humabol bago mag new year excited kasi yung kapatid ko,2
good first time kung omorder at maganda siya thank you seller,2
i was expecting a lighter shade pero okay naman hindi 10mtrs yung dating sakin 6 mtrs lang ata yun,1
sa 67 size ok sa 1112 size masyadong maliit,1
