review,label
no good dumating ng sira dami pang process sa refund,0
ang order ko 6bench at 6 h m puro bench ang dumating at ang size mejo maliit hindi tulad sa boxer briefs na ok ung size,0
it would be 5star kaso i thought waterproof siya pero hindi kahit na tuyo na siya pag na smudge mo siya may sasamang ink nvm maayos naman shipping,1
i want to request a return nagpadala si seller ng magkaibang brand ng item until now d nasagot sa concern ko the green is okay ung quality maganda sya vaneless the white one is right side ng fan d nagana i want to return this white please seller sumagot ka,0
all in good condition i m so very happy na dumating din thank you seller,2
what you see is what you get quality wipes for its price also very nice kapag gamit kasi just like expensive ones,2
i like it got my order already but the perfect super bango i love it thank you seller at ni kuya rider,2
not cool ang bad nang pagka package nya,0
ang liit pala nya and mahina sya so a bit disappointed medj matagal din shipping since overseas sya so understandable naman,0
serves it s purpose sakto lang yung pag ship ng items di naman umabot ng 1 week packaging is okay kita naman sa video kunpleto dumating,1
maganda po sya kaso bakit aya mag charge at tsaka sira ung batirihan nya,1
very sensitive pang sya biglang nao off pag natouch lang tsaka nagco voice activate so nakakahiya ito sa library,1
i was hoping na sana d aq matulad sa iba na nka experience ng mga damage sa order nila dto sa store but sad to say may tatlong butas yung dumating sakin haist malaki yung net pero maraming butas nagchat pa aq na sana e check muna at e inform aq,0
the black one hindi stretchable saysng nmanmaganda pa nman,0
3 star lang muna may sira na yung isa butas sya although naka individual plastic sya sana chineck din ni seller kung may sira okey lang naman maayos pa naman ehh kaso nakakadisappoint lang well mura lang naman kase kaya ganun talaga siguro thanks pa din god bless us all and keep,0
6 10 mallit sya sa size nya mismo add up more size pag bibili para hindi sobra maliit ang mabili,1
binili ko dahil okay daw sa gaming delay po kapag gaming pero okay naman sa music okay naman din yung appearance yun lang,1
order received correct ung pinadala ni seller thank you,2
ewan parang pre order ang peg 1 week ang delivery,0
all goods naman sya maganda kahit maliit kaso napakatagal ideliver jan 1 ako nagorder pero kakarating lng ngayon jan 12 na dapat kahapon dumating,1
very good what you see is what you get its very nice item and i love iteither the dliver of my parcel is so tagal because of the courier here in province of albay but sulit nman yung itemthank u,2
got my parcel ok nman ung mga item complete syang dumating maganda din 3 lng binigay ko kc medyo na disappoint lng ng konti kc umasa n madeliver sya ng maaga at naging unsuccessful p ung1st attempt ng delivery cguro nging hectic ung schedule ni rider pro ok lng,1
10 10 thank you seller ang bilis maship hahahahahah ang cute ng payong and mukha namang matibay hehe thankyouuuuu 333 nagustuhan ng mom ko baka mag order rin sya,2
ang bangoooo ang gandaaa at ang bango fast delivery dn,2
okay naman yung products kaya lang akala ko may free spatula na sya wala pala pero very sealed naman po sya thankyou seller,1
good okay na sana kaso mali ang color na dumating hindi na natry pero sana maayos thanyouuu more blessing to come godbless,1
kaka sad very disappointed hayyy,0
medyo defective yung item na dumating sakin sobrang hirap buksan para ma access yung battery akala ko nung una sira na sana dino double check muna lahat ng items bago iship,0
naship agad malambot naman but ung sides ng slippers pataas and not comfy for me kapag nilalakad tumatama sa big toe ung strap and medyo masakit sakin pero okay na since it is cheap i guess you get what you paid for,1
thank you ang ganda po,2
my family and i had a great stay here kudos to all the staff who attended all of our needs maraming salamat sa inyo see you again next time,2
she is beautiful i feel good magada sya pero yung color mismong salamin color green sya at kahit wala sa araw color green parin sya,1
order received within 3days ang bilis ng delivery satisfied buyer here ang ganda ng quality po talaga god bless to your store ma am sir,2
nice maganda sana yung tsinelas kaso maliit pla sizing nila nag add na ko 1 size intead 39 40 size order ko pero maliit pa din sayang nmn gamitin ko pa din pangbahay,1
muka matibay at malabot xa sa paa thank you po shoppee at ky kuya rider na suki na nmn,2
dumating n cya knina ok nman un pgkapink nya d cya masyado dark or depende nlng s pglagay dq p natry kung long lasting tank u,1
all size are wrong kaya naka disappoint,0
looks pambalot ng tinapa sorry for my word maliit din compare sa mga naorder ko n i don t recommend this shop,0
dito namn tama nmn nabigay kaso siza problema haha but sge oorder ako ule no choice pero if di nanamn tama dina tama yon hahahaha,1
maganda daw sabi ng brother ko oorder uli thanks seller napakabilis nyo mag ship more sales to come,2
thank you maganda nman for me kaso lang d nman appreciated ng mag susuot haha gusto pla may design order ulit next time ung may design na,2
it s ok medyo faded yung letters not safely packed pero it s working well thanks,1
terribly poor to the poorest ni hindi man lang magcomply ng maayos puro automatic mes ang sinesend hindi nman ganun kamahalan pero pera parin un na nasayang malamang marami ng nascam ang seller na to kaya hindi na xah nagrereply ng maayos,0
order received akala ko yung ganon sa inorder ko dati haha hindi pala pero so far mabilis naman ang shipping and maayos ang packaging ang problema lang is yung items ang pangit nung sa baba haha unlike sa inorder ko dati tas medyo manipis yung tela pero okay lang naman,0
kulang kulang binibigay pakiaayos naman sa susunod seller nakakainis ka 2beses nako nag oorder sayo na kulang parin ang item paulet ulet na una okey na nabalik nyona ang peyment galing vouncher tpos gunamitko ulet sa shop nyo kulang nanaman ang dumating kahit kompleto ang bayad konakakadismaya 50plus lang yan,0
smooth coz it s liquid lol video not related i ve read some reviews and it s says that it s no longer the same compared before i guess that was true i could no longer smell the marshmallow scent is it worth to buy i think hindi na po in any case the,0
thankyou shoppe salamat kasi worth it yung 249 pesos ko salamat,2
hindi yung mga color ng iba yung dumating hindi ako satisfied ibang size and colors ang dumating,0
i bought two kasi expected na na at least isa sa kanila is sira well both are gumagana yung mismong speaker but the mic parehas namang sira at hindi gumagana yun pa naman pinaka habol ko pero expected ko na yan sa price pa lang so i think okay na,1
lupet ng design ng mouse pad kaso medyo manipis sya pero ok narin at sana next time lagay nyo muna sa pouch or box para ma excite naman kami habang binubuksan yung item kahit alam namin na posibleng walang kwenta yung nasa loob hindi yung direct shopee bag lang,0
white yung print ng nasa picture pero nareceive ko gray yung print ng front and back sana next time ayosin pag print ng t shirt ayun lang salamat po,1
8 10 mabango naman sya kaso pag dating saakin naka bukas na yung bottle and natapon na yung perfume,1
maganda yung quality nya makapal at lakas maka sosyal sa murang halaga kaso di ko nagamit sa lakad ko kase late yung dating pero goods yung quality sana next time mas maaga yung dating lalo na maaga yung pag order hihi kaya 4star pero para sa quality 5star,1
disappointed i order 2l pero 1l lang kulang sa anak ko ang 1l kaya expect ko 2l ganda ng feed back kaya ko sa inu nag order pag sken palpak haist,0
kulang kulang yung items na deneliver saken,0
great thankyou po ang bilis dumating sulit sya na meet nyo yung expectation ko will order again,2
easy to carry bubble wrap very nice yung sound malakas minsan may delay siguro sa bluetooth connection nag loloko yung pag close ng case solid na solid may magnet din para sa earbuds pero ang downside ng touch feature pag dumikit sa mga tela o balat napipindot minsan na pause,2
walang kwenta hindi gumagana bumili pa ko ng bagong battery eveready and energizer na battery pa wala tlga sayang lng pinambili ng battery mas mahal pa battery kesa dito s item na to ano nga nmn mapapala ko nainis lng ako next time seller try mo muna kung gumagana o hindi,0
complete item at maganda tela nya sa uulitin salamat po,2
sa una buo buo sya pero na fix ko nmn agad and di same sa picture yung kulay but nagustuhan ko naman parang dark red sya,1
hndi man tumatagal yung init nya but it s ok kc p1 ko lang nman syang nabili excited pa nman akong gamitin sya tpos yung payong nman parang mababali yung mga tadyang ang ninipis minsanang gamitan lang yata kakadismaya,0
overall okay naman sya kaso nga lang bakit mali yung color girly tuloy masyado nakakaloka sana next time paki ayos ang pagbabalot ng order salamat po,1
sad kulang yung sukat ng wallpaper instead of 10m 7m lang kada roll,0
panget di gumagana mouth piece pagkalapag ko nasira agad isang earphone,0
medj oily for its price i think keri na xia although di talaga niya kaamoy ung cloud pero all in all matamis scent niya and i think long lasting namn,1
dito ako umorder since shopee mall yung product mukhang hindi legit yung smoke removal naging smoke ermoval,0
cotton this is my second purchase from this shop hehe gusto ksi ng hubby ko yung quality nagamit na niya ung two kaya 4 nalang napic ko mas bet ko ung color now hehe,2
ok nmn at mganda ang quality of this shoes s uulitin po recommend it to the others and dahil jan five star bigay ko s inyo sa rider good job po,2
ok naman bali apat nabili ko kaso yung violet iba yung straw nya pati may kulang na part super tapang nung lasa na galing sa straw nya parang lasang factory kaya di namin iniinumankahit ilang beses namin hinugasan ayaw talaga matanggal but anyways maganda may free sya na stickers thanks,1
thanks po pangalawang order kona to gustong gusto kopo salamat excellent quality very accommodating seller well packaged item shipped immediately will order again video not related,2
ghorl nagtitipid sila sa choco fudge hahahaha,0
maganda ang product nila kaso nadisapoint ako sa pandurog ng paminta basag basag ang bote 5 star padin kasi nakita ko naman buo pa nung nagsend ng picture si seller sa susunod lang sana pakidagdagan ang bubble wrap ng bote ang ganda din ng ring light malakas ang ilaw,1
10 10 rate ko hindi ko pa po nagagamit thankyou kay kuya driver kahit na umuulan dineliver po niya,2
yung 1st picture yan po ang order ko pero ang dumating yung picture na nasa right side then nakalagay sa description ang material is cotton pero 2 lang dun ang cotton yung other 4 pcs ay parang jersey material sensya na po pero nakakadalang umulit ng pag order ganitong pag deceive,0
nice ok nmn sya malakas yung hangin kaso nadi sya tumatagal pero ayos lang sana magtagal sya thank you din kay kuya rider,1
thank you po ganda pati sa sticker,2
good maganda nman sya at okay sa presyo mura na po sya hindi ko pa nagagamit d ko pa alam if pag nalabhan na okay padin thank you seller thank you din kuya rider at salamat din shopee,1
ewan ko po kung nalito or naging freebie yung isa pero thank you so much po sulit na sulit bayad sure na oorder ako ulit sa shop na to thank you,2
bra foams ay tiklop na kaya pangit tingnan kapag sinuot i wish the seller is more careful w the packaging hindi maayos yung pagka package kaya siguro tupi na might also be the carelessness of the courier but the fact that the items were just stashed to the j t bag bothered me,0
ok ndi marunong sumunod sa kulay ung seller first order ko pink dumating black umordrr ako ulet ng pink dumating parang red yung last pic ung order ko s ibang shop buti p un binabasa tlga kung anong kulay ung order ng customer,0
nakakadismaya mawala agad ang scent sa vanilla lace di pareho sa na order ko sa other seller sayang 4 bots pa naman ang na order ko,0
magkaiba ang connection nung nabili ko hindi siya sabay tumunog one at time lang maganda na sana kaso di sya sabay tumunog,0
ang tagal ng delivery nauna pa dumating yung 2nd order ko,0
10 10 plug and play lang siya medyo nakakatakot lang tanggalin cover ng filter kasi ang fragile nung plastic parang madali maputol yung lock overall okay naman siya hindi lang eng yung remote so itest niyo nalang lahat ng buttons hanggang makabisado update ko if may effect changes sa ar ng gf,2
nice po sya worth it ang pera,2
after opening tested both ng binili q 43mins lng tinagal after charging w my poco x3 nfc 33w charger almost same charging time lng dn,1
good for the price pangalawa ko nata tung bili kaso naghintay2 ako nag freebies sa shop i hope sa susunod meron na kasi loyal na ako dito,2
walang kwenta yung pinadala hindi man lang umabot sa 5h pesos yung worth ng item sana nman sa susunod kahit hindi jackpot at least aabot nman sa halaga,0
maganda kaso di ko talaga makuha yung size ko tho 2nd order ko na,1
thank you ang gaganda tlaga nila maliban sa maganda complete orders at tsaka tama yung mga sizes niya,2
thank you shopee nagustuhan nang anak ko d na n picture kasi dina s school,2
cheap but good aanhin mo ang mahal ipampupunas lang din naman as long as hindi nagkakarashes si baby kaya ok po to wipes na to mura and good quality hiyang baby ko kaya salamat seller,2
huhu sayang pink ang need ko po e bat naman orange to,0
black brown gree mabilis sya dumating kaso tulad ng nasa pic parang lawlaw tela nya na para bang sinuot na ng malaking tao nakakadisappoint ju,0
i can say okay naman yung product but not worth for the five stars complete dumating yung orders at dumating on time thank you,1
grabi ang lakas ng mini fan shock talaga ako pag naandar na hindi xa pwede sa bata kasi it can cause accident lalo na kapag umaandar na yung mini fan ang lakas talaga hard plastic kasi yung blade not recommended for children,1
smooth this is my second order nagustuhan ng anak kong isa kaya gusto din nung isa actually 4 yung order ko kaso nalabahan ko na yung isa thank you very much maraming salamat shopee kaso bakit ganon mali yung size 38 85now ko lang napansin binigay is same size dun sa una,2
poor quality sobrang nipis nagsscratch agad ang nagmamark ng fold 5 meters lang yung pinapadala ninyong roll nakaka disappoint nagbayad customers nyo for 10m pero 5m lang pinapadala nyo ipadala nuo sana yung kung anong nakalagay sa description clearly na false advertising ginagawa nyo nanloloko kayo ng tao,0
good iba ang kulay nang kwintas ko at lipstick ko,1
poor quality ang sungit pa ni seller,0
8 5 10 thank you po maganda siya kaso para siyang plastic kaya 4 stars lang muna and godbless po sa seller and kay kuya rider 8 5 10 rate,1
thank you po ang ganda worth it po order ulit ako sasunod at sempre thank you sa asawa kong rider,2
bilis ng delivery 2 days lang sakto lang sakin xl though di ko bet yung super haba ng sleeve so papaputol ko na lang but over all thank you will order again ordered 3,2
re heated chicken don t go for their promotion not good waste of money kagabi pa ang chicken,0
super slow service 40 mins waiting time mas nauna pa maserve yung bagong dating,0
nakakainis lang kasi pangalawang order ko na sa shop na to ng same item okay naman yung una itong pangalawa okay ang packaging pero makikita mo sa picture may sira tatabingi yung isasalang mo next time sana icheck muna yung item bago iship kasi nagbayad naman ng tama ang customer,0
order received super ganda sa personal fits me well thank you so much seller and to the shoppee rider keep safe and god bless us all,2
hoi 15 items lahat order ko 14 lang yung dumating di kompleto,0
hindi tunatayo yung stand hindi nya kinakaya yung bigat ng cp kaloka pero yung pang selfie bluetooth okay naman nagana naman,1
ok na sana pero hindi 10 meters 6 meters lang saan ang 4 meters kada isang roll magpa katotoo naman sa post niyo,0
di nasunod yung ibang color na inorder ko pero oks lng good quality nmn,1
okay lang okay naman sya maganda quality sulit ang bayad,2
ayos dumating na order k natuwa naman si misis dahil di nya alam inorder ko ang gusto nya na sobrang tagal na sa add to cart di pa niya na order nakalimutan na niya ang saya nya kasi all good wlang naging problema wlang damage salamat sa seller at kay,2
ano ba naman tong pinadala nyo bt ganito ang layo sa design na pinili ko bt di kayo marunong sumunod sa gusto ng buyer sana nagsend naman kayo o nagmessage kayo kung meron o wala nung design na pinili ko ampanget at ang layo naman ng binigay nyo sakin,0
mura na to compare sa ibang products makapal naman sya kaya keri na hindi ko lang alam kung kakalat sya pag nilabhan thanks,2
tama po lahat ng pinadala nila trusted na talaga ko sa shop na to ang ganda ng tela ng dress malambot siya nagustuhan ni buyer thank you will order again po,2
very nice 30 inorder ko tapos ang dumating 10 tas ang binayad ko 109 for 10 pens mygodd maganda sana yung pennnn,1
verygood natuwa talaga asawa ko salamat po seller at shoppi,2
same quality sila ng price nya no offense pero d po sya effective yun lng,1
good ang ganda at sobrang balot na balot talaga siya thank you seller,2
mali po ng kulay yung isang item dapat po green sobrang pipi pa ng karton,1
maingay yung fan niya haha tapos hindi naka bubble wrap and medyo tupi tupi yung box niya yung lakas ng hangin niya so far ok naman since pwede siyang iadjust gumagana din naman ang charger,1
medyo masikip yung place not so good sa food compared sa ibang branch nila,0
ok sya pantulog kung panlabas advice is yong dark color,2
maayos naman siya well sealed very useful sya para sakin so goods to pero yung shop kasi kulang yung mga items na pinapadala,1
magandalaaaaa lahatt superrr nice quality at di ka talagaa malulugi hahahhahhahaahahhahahhahahahahhahahhehrhhehehhehhihihuuiu,2
very nice po nagustuhan po yung nagpa order sakin,2
ganda ng design love it,2
not long lasting at first natutuwa ako sa seller kci before and after ko mag place ng order very accommodating sya sa lhat ng tanong chat ko but when i recieved the item inform them na may leak di na sya sumagot a simple sorry ok na sana kc,0
di ko naman po narecieve pero nag kusang order receive sya panget,0
8 10 nag leaked siya kahit nabalot ng bubble wrap ng super huhu mabango naman siya kaso hindi lang tumatagal sakin ang amoy anyways thank you seller,1
sorry seller but not good to see tha items may mali na color tapos 3 tumbler order ko pero dalawa lang ang dumating ung isa mali ung color black ung order ko,0
nong dumating saakin gumagana sya pero di gumagana yong remote then sinubukan naming ayusin yong remote but in the end yong sa may mismong wirings sa may puti na pinag connectan ng mga wires may isang natanggal buti nalang magaling mag inang yong asawa ko gumana naman na yong remote,1
10 10 all goods and working maganda siya,2
silk like accurate sizing maganda yung product my low waist size is 29 sakto lng yung medium 3 stars kasi di tama yung size na binigay i ordered 3 m yung isa is xl di ko tuloy masuot kasi malaki masyado,1
what you see is what you get super nice on feet comfy heavy fashionable the downside was very maluwag as you can see sa photo not even adjustable overall good job for fast delivery thank you shopee and lala shoes,1
fake thank you pa rin seller maayos mo nmn binalot un order q maayos din ito na tanngap kaso nun na try q true na man natunaw at naging jelly nun inilagay q kana naku eh para lang po cxa glue stick na tumigas hindi rin sumapit natatanggal or need,0
02 23 23 wahhhhhh one of the best that i ve purchased here in shopee sa school pa lang binuksan ko na hahaha thank you so much seller will surely order again god bless,2
this product is still good ang problema lang masyadong mababa ang punja sana itaas taas ng konti yung punja hahaha naloloka tuloy aq ipapagawa ko nalang sa mananahi,1
okay naman siya maganda naman and quality kaso late lang and nag lalag idk how to explain e hahaha but still okay siya video not related,1
looks cheap medyo manipis and hindi vibrant yung color not satisfied with the one style last sa vid looks extra cheap,0
kasi mahina yung kaliwa and mabagal ang pag shift i m not satisfied about this product because the left bluetooth earbuds is not good as the the right and the shift is is very long i ve waited it so long and yet this product will not satisfied me,0
it s so niceeeeeee the quality is really good for its priceeee ambilis din po ng delivery i really really like ittttttt i m so happy with this purchase,2
6 hindi ganon kabango expected for its price well packaged thank you seller,1
elegant supeeeeeeerrrrrrrrrr bango kahit isang spray mo lang amoy na amoy talaga ang bango long lasting din para siyang coton candy na parang basta ang bangoo,2
solid tong shop na tooo hindi lang 2nd time na order too sukii na ako dto kaya wag na kayong mga hanap ng iba dito na sulit nag bags slippers etc thankyou seller at sa mabait kong delivery riderrr,2
ok naman sya di lang ako satisfied sa packaging akala ko kasi naka box but overall ok naman sya 2 hours mo din syang magagamit,0
seller paki ayos naman ng pagpapadala binabayaran naman to di ko hinihingi di mo man lang nilagyan ng box ayan pipe at basa na tpos ang dumi pa,0
ang bilis lang sana ng delivery kaso mali naman ung dumating boxer order ko hinfi brief bat naman ganun sino naman sosout neto tapus ang liit pa ng xxl at ang nipis pa ng tela i m very disappointe of this,0
ok nmn kaso mabilis lng sya mag off pag siniset mo sa timing pero the rest ok nmn at pati packaging plus napakabait ng driver kudos kay kuya edito kundiman wala or meron tip maayos syang kausap god bless sayo kuya ride safe,1
i ordered beige color pero black ang pinadala ng irresponsible seller sobrang hassle kse nagkaroon pa ng variation d naman pala masusunod i wont recommend this seller,0
cheap wrong size wrong design sayang pera ko how could you send me a wrong item,0
Yng kalahati maliit na size na at ang iba sira ang tape panget naman tapos mahal pa,0
bakit naman po nakalubog yung pindutan agad nakaka disappoint excited pa naman po ako tapos ganto,0
hindi katulad nung una kong nabili hindi sya magic lipbalm para lang syang lipstick na nilagay sa loob then yung pink hindi sya color white yung nasa loob color pink literal mura sya kasi para syang fake,0
order recieve na po ok naman sia pwd na kaso manipis lng sia pero pwd na din po slamat pinagdagdag ko lng sa kulang slamat,1
thank you seller maganda naman ang product peeo i m not that satisfied lg sa quality pero pwede naman sya pang gala if you re wearing a good top or maganda shoes mo thank you shopee,1
ok sana siya but kulang ang measurement sabi 10 meters long pero 6 meters lang pala almost half din ang kulang,0
mga teh ang hirap niya e blend hinde siya blendable maganda yung shade and yung lalagyan pero teh pahirapan sa blend di siya maganda for me 2 paman din binili ko di naman pretty hayst,0
maganda naman kaso maliit yung 45 nyo pero pwede na ok na yan,1
good ang ganda at ang lambot well order again,2
sobrang pangit baliktad pa ung kabit ng isang salamin tsk waste of money wag kayonh bibili hindi rin sya nag change color pag nsa araw na just an ordinary glass,0
okay naman di pa nagagamit n di pa nakita ni mama wala namang sira and nag reresponse si seller thankyouuu yung parang wire niya parang madali masira pero let s see sira na yung umbrella cheap price nga naman,1
sira lahat ng power button also ayaw mgcharge sayang pera,0
goods naman siya at ito na rin yung 2nd time ko na nag order kaso may dumi nga lng,1
seller was very unresponsive nakakairita talaga ang tagal niyang pina shipp yung items ko buti nlng talaga okay yung parcel ko na dumating,0
maayos naman at mabilis shipping pero di ko inexpect na ganun yung item bluetooth earphones na nga lang na recieve ko di pa naka sealed although okay naman yung item eh sana naman eh mas ginandahan ni seller yung oag bibigay hindi yung mukang gamit na,1
maraming dish ang hindi available specially yung mga nak advertise nila na food,0
maganda sya thankyou sellllleeeerrrrrrrrrrrrrrr thankyou seller thankyou seller,2
glossy maganda po siya quality den pero maliit lang siya kaya pala mura but maganda siya sa lips and tips lang wag gaano kapalan ang pag lalagay kasi matapang ako color,2
isang araw lang nagamit hnd na agad gumagana hnd nabagsak or naubusan ng battery hnd na masoli kc natapon na yung barcode and packaging seller is not responding,0
mali ung ibang item ts my kulang na isa ung binilugan q dapat dalawa yan kc dalawa ung bayad pro isa lang nsa loob sana nman maipadala pa ung isang tshirt,0
nice 100 salamat shoppe for my order nagustohan ng ank ko kaya 5 star ako at sa rider salamat,2
good maganda siya medyo malaki ng konti pero di nmn halata nasuot q n bago ko mapicturan haha thank you seller,2
ganda mukang matibay sya and quality talaga pretty na kid ko,2
i used 001 need ng mga 5 na patong bago ko naachieve ganyang pero kita paren kuko ko but it s 5 star paren sakin kasi ang bilis matuto at matibay sya,2
okay mahirap lang pindutin yung may watermelon design though okay na din,1
super thank you maayos po ung binigay kahit na naka 1deals sobrang thank you po godbless po,2
so embarrassing wag kayo kakain sa branch na ito,0
sobrang hirap humagilap ng waiter para humingi ng order lahat ng staff nakatalikod sa customer mabagal na service take your money somewhere else,0
received na po pero wala pong kasamang remote even manual wala rin paano po kaya yun,1
ok sobrang na disappoint ako looking forward ako mareceive to then pgdating wrong product binigay nila facestick in cocoa ang inorder ko tapos concealer na cocoa shade dumating di ko naman magamit kasi di compatible shade sakin gusto ko sana ireturn pero paalis na ko hassle na nakaka sad kasi,0
anu ba yan seller pink at black order ku piro pink at purple yung dumating,0
10 10 super ganda cute talaga satong sato ni bb 1yr 7mos what you see is what you get that s true sa uulitin po,2
nice wow na wow ang item nagustuhan ng anak ko thank you seller lazada at kay kuya na nagdeliver thank you,2
ang ganda ang bilis pa dumating thank you seller,2
great performance onikuma is already a brand that i really trust i bought this for my boyfriend and he loved it so much and super ganda ng tunog niya as expected from onikuma,2
6 10 hindi sya umabot ng 10meters super nakaka dismaya d man lang natapos yung 1part kung tutuusin dapat sobra pa sya kung 10meters talaga kaso d umabot,0
ang gandaaaa gravehhhh oorder po ulit ako thankyouu seller at sa mabait at poging rider,2
mali yung isang color at pangit yong quality na pinalit nyu sa isa,0
wonderful sobrang ganda magugustuhan ng bf ku 2 thank you so much seller will order again gift for my little sistah,2
not worth it mahina yung electric fan atsaka hindi na bbend,0
hnd xa masyado nkkpresko although 3level maingay na kc malapit sa tenga pro pwd naman na,1
very disappointing sobrang nagccrave kami sa pares retiro kasi last time nakakain na kami sa retiro sa tomas morato and it s so good dito sa branch sa cubao parang pasara na yung place crew s are not initiative low quality of food kulang kulang sa condiments,0
magandaaaaaaaa magandaaaaaaaaaaaa basta magandaaaaaa 5 star sulitttttt thankyou din sa freebies stay safe god bless,2
excellent sana mas mahaba konti ang outside ng magic tape but otherwise i am a satisfied customer for this item matibay at mukhang tatagal sakto lang din ang size 23 for my daughter who is 1 yr 2 mos old,2
order received mamaya na ang full rate thank you rider,1
not sure kung anong smell ng perfume toh very disappointed,0
over all satisfied salamat sa seller sakto sa kulay at ang ganda at cute ng designs salamat dn sa shoppee driver ang dali ng pag deliver may magagamit na ako sa pag aaral ko,2
okay naman yung item may connector and lace pero mali yung kulay gusto ko pink pink yung inorder ko awit naman dyan boi,0
punit punit naman di maayos ang pag package tas manipis,0
violet order pink dumating isa sira pa,0
ok ung design nya kaso mbilis mapunit manipis tpus d p madikit,1
not so good naka pack naman ng maayos kaso paramg tubig na may glitters lang tapos spray mo wala naman epek for me di sya maganda irecommemd sayang pera,0
maganda ang quality perfect sana kung complete strap,1
good quality amazing fantastic elastic,2
madali gamitin mahina ung hangin nia pero ok ndin pra sa anak ko gamit nia s school kc mainit s room nila,1
thank you magagamit ng anak ko sa mga activity nya online,2
hard rubber masakit sa paa i ordered 2white 1black 1 pink but instead you sent 3white 1 pink sana kng hindi available ang color wag ipilit sa customer para hindi nadidissapoint sa service ng seller,0
good the slippers was nice and quality wise is pwede na for its cheap price except for the black one na medyo may flaw sa isang strap ng slipper however it is not true to size i am normally size 8 or 24 5cm and these slippers are too small for,1
ok hindi ko na nkunan ng picture dhl kinuha na agd ng ank ko bumalik na sa trabaho tingin ko ok nmn xa dhl wla nmn reklamo ank ko slmt sa seller at sa kuya rider,2
amoy lumang kandila will not recommend this awful product,0
napaka ganda po seller maraming salamat po,2
i can t really describe how happy i am rn it arrive this december 31st dapat kase 3 pa sya ng january also what you see is what you get talagaaa super suliittttt don t mind the pics and videos lol,2
sira agad kahit 3 time ko pang nagamit sobrang nakakainis gusto ko pa namannnn yunh color huhuhuhuhu sana mapalitann huhuhu dont know,0
okay magaganda yung items madikit din yung glue overall okay naman ang tagal nga lang i ship akala ko di aabot sa event ko nako talaga pag gusto nyo ng mabilisang shipment wag dito,1
good oh my gahhhaafdd hindi ko inakalang ang tibay pala niya tapos automatic pa hindi ko rin akalain na medyo malaki pala yong size niya akala ko pariho sa ibang payong na maliit lng na mailagay sa maliit na bag ito malalagay rin namn sa bag pero dapat malakilaki rin size nang bag mo,2
anliit for your actual size kadalawa ka mag size up siguro if u want good fit,1
okay sana kaso i m very disappointed dahil yung ibang sinulid tas tas na d manlang chineck ni seller if okay ba yung mga sinulid grabi naman po,0
love enless love naman mas sweet pa kaysa love spell i love it talaga super suki na ako dito bongga,2
5 na wipes order ko dumating apat lang sa susunod bago kayo mag ship ng parcel make sure na tama yung quantity ng pinapadala niyo be fair naman sa mga customer niyo thank you,1
black super duper ang ganda po thank you so much seller,2
yung pinakapili mo tas iba padin ibibigay sayo na kulay kyng ano pa pinaka ayaw ko mapeperwisyo lang ako kung rerefund ko pa to i do not recommend shops na nagbibigay ng maling order sana sabihin kung walang stock bago irelease bad service,0
just fine sakto sa price ang product do not expect super high quality for the price,1
ok ok po yung water bottle na inorder kaso may damage ang isang water bottle sayang pang christmas gift sana,1
ang gandaaa sobrang laki kasya siya hanggang 2 years old thanks seller,2
5 10 hindi sya ganun ka effective once na pinahid s lips mabilis mawala ung color tas mainit ung ramdam s lips,0
ang ganda ng quality thank you seller,2
maganda yung quality ng bag kaso yung seller di nagrereply pag may concern ka about sa delivery yung rider 2 attempts na laging nilalagay buyer is unreachable e maghapon akong nag aantay ng update nya ako pa ang kumokontak pero pinapatay ang mga call ko di rin nagrereply,1
ang bilis ng parcel dumating thank you seller functional naman lahat salamat jnt,2
okie naman po yung items mali lang yung binigay ng items 3 order ko pero dumating sa akin 1 nakaka dismaya naman po mag order kung wla po sana yung order di nalang sana ninyo pinadala,0
i m not happy hindi ganun kalakas ang sunction kahit buhok na nakakapit tagal higupin at napakaingay but pwede na din andito na eh at mabigat sya for a gadget na handheld after lang ako sa uv light para sa bacteria dun lang ako natuwa,0
sulit maganda nagustuhan ng kapatid ko definitely will buy again thank you seller satisfied customer here,2
good natanggap ko kanina hapon yung item super excited ako pero ngayon ko lang binuksan since it s a gift for my son kaya ngayon madaling araw ko na open yung video too long kaya di ko ma upload yupi yupi yung box i ordered 2 po green and white kaso white,2
ang tagal rin dumating neto 3 3 ko pa inorder tas ngayon lang dumating tyaka pangit my damage sya sa bandang gilidran tyaka at a front dinn ayoko na ulit mag order sa shop neto kahit mora pangit naman nung quality sana naman seller tingnan nyo muna bago ipa deliver,0
photos are not related but it comes to products okay naman complete siya kaso nga lang may scratches at sira yung hawakan ng tubigan i will request sana for refund pero hinayaan ko na since malalagyan pa naman ng water at hassle kase mag return,1
mukha bang yeezy slides ba yan awit sa seller,0
hindi worth it first time ko lang makakain dito pra sa isang libo hindi worth it may nakita pa kong ipis ang baho ng amoy dito kahet paupo kapa lang sa pila dun sa upuan amoy mo na agad hindi pinupunasan ung plato at baso pagtapos hugasan,0
good maganda sya sakto sa loob ng bahay ginagamit namin ilw kapag matutulog na masaya ang mga jonakis bili na kayo good quality ang product ni seller worth it to buy,2
maganda sya thanks seller,2
love it sulit okay na maganda yung kulay pero obvious yung foam sa beige at white pero overall akoy na yung item para sa price nya hueag lang mag expect ng high quality,1
